volume_liters,total_amount,hour,is_weekend,loyalty_member,customer_transaction_count,days_since_last_transaction,same_day_transactions,volume_deviation,amount_deviation,spbu_visits_count,unique_spbu_visited,is_peak_hour,is_night_transaction,bbm_type_encoded,payment_method_encoded,day_of_week_encoded,customer_type_encoded,spbu_category_encoded,spbu_province_encoded,spbu_city_encoded
4.1,50839.99999999999,8,False,False,2,7.0,1,0.7084962673302525,0.7084962673302524,1,2,True,False,2,5,1,2,1,2,5
172.55,1725500.0,1,False,False,1,0.0,1,0.0,0.0,1,2,False,True,1,1,4,0,1,8,24
470.1,5227527.228083389,2,False,False,2,5.0,1,0.4630047459737025,0.5036694253027868,1,2,False,True,3,1,5,0,1,4,18
49.44,494400.0,3,False,False,1,0.0,1,0.0,0.0,1,2,False,True,1,2,1,2,1,2,5
28.01,389339.0,13,False,False,2,3.0,1,0.27669464170432534,0.11888238495754969,1,2,False,False,3,0,4,2,2,8,24
28.82,357368.0,0,False,False,1,0.0,1,0.0,0.0,1,1,False,True,2,2,4,2,0,0,0
48.47,484700.0,8,True,False,1,0.0,1,0.0,0.0,1,2,True,False,1,2,2,2,1,0,0
12.04,120399.99999999999,15,True,False,2,8.0,1,0.6020492480581722,0.6020492480581722,1,2,False,False,1,1,3,2,1,9,19
10.78,107800.0,20,False,False,1,0.0,1,0.0,0.0,1,1,False,False,1,2,5,2,1,8,24
65.89,658900.0,13,False,False,1,0.0,1,0.0,0.0,1,1,False,False,1,2,5,2,1,9,27
146.93,1469337.6597266993,12,False,False,1,0.0,1,0.0,0.0,1,3,False,False,1,0,5,1,2,3,21
118.27,1182733.8383702473,22,True,False,2,4.0,1,0.10806938159879335,0.10806790901456129,1,3,False,True,1,0,2,1,0,3,15
671.83,6718300.0,2,True,False,3,7.0,1,1.150934335079987,1.1509179229546354,1,3,False,True,1,1,3,1,1,1,9
109.3,1355320.0,10,True,False,1,0.0,1,0.0,0.0,1,2,False,False,2,4,2,0,2,4,16
286.37,1947316.0,7,False,False,2,4.0,1,0.44751939747769603,0.17924954490897574,1,2,True,False,4,1,4,0,2,4,4
52.03,645172.0,13,True,True,1,0.0,1,0.0,0.0,1,2,False,False,2,2,3,0,1,5,13
165.67,1656699.9999999998,6,False,True,2,7.0,1,0.5220027560863574,0.43943711900574817,1,2,False,False,1,4,1,0,0,1,8
89.04,890400.0000000001,6,False,False,1,0.0,1,0.0,0.0,1,2,False,False,1,1,4,0,1,8,24
193.75,2402500.0,11,False,False,2,4.0,1,0.37027476219102506,0.4592000971787786,1,2,False,False,2,1,1,0,2,9,17
189.12,1891200.0,19,True,False,1,0.0,1,0.0,0.0,1,1,True,False,1,1,2,0,2,0,0
43.61,436100.0,9,True,False,1,0.0,1,0.0,0.0,1,1,True,False,1,2,2,2,0,1,11
22.94,318866.0,8,True,False,1,0.0,1,0.0,0.0,1,3,True,False,3,0,3,2,0,7,23
35.86,444664.0,20,False,False,2,5.0,1,0.21972789115646263,0.16475842468534307,1,3,False,False,2,2,0,2,1,4,18
15.95,221705.0,20,False,False,3,16.0,1,0.359866220735786,0.32491740549209075,1,3,False,False,3,6,1,2,0,5,13
347.04,4823856.0,10,False,True,1,0.0,1,0.0,0.0,1,2,False,False,3,1,4,1,1,4,18
218.86,2188600.0,22,False,True,2,18.0,1,0.22650644990280977,0.3757964399348816,1,2,False,True,1,2,1,1,0,0,0
57.6,576000.0,14,False,False,1,0.0,1,0.0,0.0,1,2,False,False,1,4,5,0,2,8,24
120.24,1671326.1689372011,14,False,False,2,2.0,1,0.3522267206477732,0.48739083096923114,1,2,False,False,3,0,4,0,2,0,0
190.54,1905400.0,6,True,False,1,0.0,1,0.0,0.0,1,2,False,False,1,1,3,0,2,3,21
183.48,2275152.0,11,False,False,2,16.0,1,0.01887599593604621,0.08844573635251995,1,2,False,False,2,2,5,0,1,4,18
27.63,276300.0,22,False,False,1,0.0,1,0.0,0.0,1,1,False,True,1,6,5,2,2,9,17
12.79,158596.0,19,False,False,1,0.0,1,0.0,0.0,1,1,True,False,2,1,6,2,1,1,9
43.05,430500.0,7,False,False,1,0.0,1,0.0,0.0,1,1,True,False,1,2,6,2,1,4,16
9.77,121148.0,15,False,False,1,0.0,1,0.0,0.0,1,5,False,False,2,2,0,2,0,6,20
72.62,493816.00000000006,2,True,False,2,1.0,1,0.762835295545576,0.6059997007954939,1,5,False,True,4,0,3,2,0,8,24
57.51,391068.0,4,False,False,3,3.0,1,0.23323802716225872,0.16616966458323393,1,5,False,True,4,2,6,2,2,8,24
9.25,92500.0,5,False,False,4,6.0,1,0.751927589674824,0.6631868712063008,1,5,False,True,1,6,5,2,2,8,24
50.71,507100.0,17,False,False,5,1.0,1,0.26863804663264285,0.5791289660395407,1,5,True,False,1,2,6,2,1,6,20
63.29,879663.0959405054,20,False,True,1,0.0,1,0.0,0.0,1,1,False,False,3,0,1,2,0,7,23
47.14,584536.0,6,True,True,1,0.0,1,0.0,0.0,1,2,False,False,2,2,2,2,1,9,19
44.58,552792.0,18,True,True,2,8.0,1,0.0279110335804623,0.027911033580462277,1,2,True,False,2,1,3,2,2,6,20
25.19,312356.0,4,False,True,1,0.0,1,0.0,0.0,1,2,False,True,2,2,1,2,1,5,13
60.12,601200.0,20,False,True,2,4.0,1,0.4094478959090375,0.31617547254902817,1,2,False,False,1,1,0,2,1,5,13
27.23,185164.0,6,False,True,1,0.0,1,0.0,0.0,1,1,False,False,4,0,4,2,0,5,13
43.81,543244.0,20,False,False,1,0.0,1,0.0,0.0,1,3,False,False,2,2,4,2,1,1,12
112.79,1127906.220745612,14,False,False,2,3.0,1,0.44048531289910586,0.34985617300445615,1,3,False,False,1,0,1,2,1,4,18
17.94,179400.0,20,False,False,3,10.0,1,0.6916466139566863,0.7091675794763614,1,3,False,False,1,1,4,2,0,9,28
32.71,405604.0,22,False,False,1,0.0,1,0.0,0.0,1,2,False,True,2,0,1,2,1,5,13
15.55,155500.0,23,False,False,2,9.0,1,0.35557397430584337,0.4457355499158801,1,2,False,True,1,0,6,2,1,9,19
27.17,271700.0,22,False,False,1,0.0,1,0.0,0.0,1,2,False,True,1,1,5,2,1,6,20
52.42,650008.0,18,False,False,2,12.0,1,0.3172509109184571,0.4104423526756847,1,2,True,False,2,4,1,2,1,3,29
296.97,2969700.0000000005,3,False,False,1,0.0,1,0.0,0.0,1,2,False,True,1,2,1,0,1,6,20
126.72,1571328.0,15,True,False,2,5.0,1,0.40182680733555204,0.307941725970419,1,2,False,False,2,4,2,0,2,6,20
52.52,525200.0,9,False,False,1,0.0,1,0.0,0.0,1,1,True,False,1,2,4,2,2,2,5
262.21,1992794.29935746,22,False,True,1,0.0,1,0.0,0.0,1,4,False,True,0,1,4,2,1,9,19
70.09,700900.0,7,True,True,2,8.0,1,0.5781522720433343,0.4795994481131811,1,4,True,False,1,4,2,2,0,5,13
35.12,238815.99999999997,15,False,True,3,9.0,1,0.7132436993086931,0.7556878145809137,1,4,False,False,4,0,1,2,2,7,23
46.76,649964.0,8,False,True,4,2.0,1,0.5484089043411077,0.2742848146974003,1,4,True,False,3,4,4,2,1,5,13
166.23,1662300.0,0,False,True,1,0.0,1,0.0,0.0,1,1,False,True,1,1,6,0,1,2,7
14.41,200299.0,19,False,True,1,0.0,1,0.0,0.0,1,2,True,False,3,0,5,2,2,0,0
19.4,194000.0,18,False,True,2,5.0,1,0.14758947057083688,0.01597518634335872,1,2,True,False,1,0,1,2,0,7,23
402.89,4995836.0,5,False,True,1,0.0,1,0.0,0.0,1,2,False,True,2,1,0,1,1,6,20
70.82,708209.3403143042,13,True,True,2,23.0,1,0.7009985011927129,0.7516817282959113,1,2,False,False,1,0,3,1,2,4,16
48.79,678181.0,19,True,False,1,0.0,1,0.0,0.0,1,1,True,False,3,1,2,2,1,7,23
38.37,475787.99999999994,10,False,False,1,0.0,1,0.0,0.0,1,1,False,False,2,1,4,2,2,8,24
16.38,227682.0,4,False,False,1,0.0,1,0.0,0.0,1,2,False,True,3,0,1,2,0,9,19
38.32,383200.0,8,False,False,2,8.0,1,0.4010968921389396,0.2545794441479697,1,2,True,False,1,6,5,2,1,6,20
175.33,1753300.0000000002,0,False,True,1,0.0,1,0.0,0.0,1,2,False,True,1,4,6,0,1,3,21
112.91,1129100.0,17,False,True,2,5.0,1,0.21655564807105196,0.2165556480710519,1,2,True,False,1,1,1,0,1,9,27
30.16,301600.0,15,False,False,1,0.0,1,0.0,0.0,1,2,False,False,1,6,0,2,1,1,9
18.07,122876.0,8,True,False,2,21.0,1,0.2506738544474394,0.42104618400098004,1,2,True,False,4,0,2,2,1,7,23
24.02,297848.0,14,False,False,1,0.0,1,0.0,0.0,1,1,False,False,2,2,6,2,2,6,20
138.01,1918313.4591676379,21,False,True,1,0.0,1,0.0,0.0,1,1,False,False,3,0,6,2,1,0,0
913.94,9139400.0,14,False,True,1,0.0,1,0.0,0.0,1,2,False,False,1,2,5,1,1,4,4
3.89,26434.03108398849,1,False,True,2,20.0,1,0.991523484741183,0.9942320511162773,1,2,False,True,4,4,5,1,0,0,0
29.49,294900.0,2,False,False,1,0.0,1,0.0,0.0,1,1,False,True,1,2,1,2,1,7,23
246.9,3431924.6993413134,4,False,False,1,0.0,1,0.0,0.0,1,2,False,True,3,4,1,1,1,5,13
897.79,8977900.0,10,False,False,2,2.0,1,0.5686168307576722,0.446901985726926,1,2,False,False,1,4,6,1,1,8,24
27.08,270800.0,13,True,False,1,0.0,1,0.0,0.0,1,1,False,False,1,1,3,2,0,9,27
9.23,114452.0,4,False,True,1,0.0,1,0.0,0.0,1,3,False,True,2,6,0,2,1,5,13
31.6,391840.0,15,False,True,2,14.0,1,0.547881459710997,0.5478814597109968,1,3,False,False,2,0,0,2,0,9,17
36.12,361200.0,19,False,True,3,0.0,2,0.40818713450292377,0.24911814748723907,1,3,True,False,1,2,0,2,1,6,20
28.32,283200.0,4,False,True,1,0.0,1,0.0,0.0,1,2,False,True,1,1,6,2,1,6,20
51.87,352716.0,7,False,True,2,1.0,1,0.2936775158997381,0.10931632479761479,1,2,True,False,4,2,4,2,0,0,0
12.71,157604.0,3,False,False,1,0.0,1,0.0,0.0,1,2,False,True,2,2,5,2,2,4,25
35.45,354500.0,19,False,False,2,0.0,2,0.47217607973421927,0.3844844016059238,1,2,True,False,1,0,5,2,1,6,20
195.21,2420604.0,18,False,True,1,0.0,1,0.0,0.0,1,1,True,False,2,2,5,1,0,7,23
294.63,2946300.0,14,False,False,1,0.0,1,0.0,0.0,1,2,False,False,1,2,5,0,1,4,18
208.15,2581060.0,16,False,False,2,21.0,1,0.17200365965233297,0.0660785619174434,1,2,False,False,2,2,5,0,1,9,27
131.63,1316300.0,17,True,False,1,0.0,1,0.0,0.0,1,2,True,False,1,2,2,0,1,5,13
141.56,1415600.0,7,False,False,2,11.0,1,0.03634832900179365,0.036348329001793626,1,2,True,False,1,4,4,0,0,9,19
20.83,258291.99999999997,7,True,True,1,0.0,1,0.0,0.0,1,1,True,False,2,0,3,2,1,2,5
494.8,4908405.104794163,14,False,False,1,0.0,1,0.0,0.0,1,1,False,False,2,0,5,2,2,1,9
51.72,517200.0,20,False,False,1,0.0,1,0.0,0.0,1,1,False,False,1,2,5,2,0,8,24
190.75,2365300.0,17,True,True,1,0.0,1,0.0,0.0,1,2,True,False,2,1,3,0,0,7,23
90.09,1252251.0,19,True,True,2,0.0,2,0.35842472582253243,0.30768025108699226,1,2,True,False,3,2,3,0,0,3,29
293.84,2938399.9999999995,13,False,False,1,0.0,1,0.0,0.0,1,1,False,False,1,2,5,0,1,6,20
47.98,479799.99999999994,10,False,False,1,0.0,1,0.0,0.0,1,1,False,False,1,2,4,2,2,4,16
40.24,498976.0,16,True,False,1,0.0,1,0.0,0.0,1,1,False,False,2,2,2,2,0,2,5
65.99,659900.0,16,False,True,1,0.0,1,0.0,0.0,1,3,False,False,1,1,5,2,0,7,23
99.8,1237546.287077844,10,False,True,2,0.0,1,0.2039326859279812,0.30443353838882375,1,3,False,False,2,0,6,2,1,6,20
23.75,161500.0,15,True,True,3,11.0,1,0.6240899018676797,0.7646854592367118,1,3,False,False,4,6,3,2,1,7,23
261.13,2611300.0,14,True,False,1,0.0,1,0.0,0.0,1,1,False,False,1,1,2,0,1,7,23
33.59,416516.00000000006,1,False,False,1,0.0,1,0.0,0.0,1,1,False,True,2,0,4,2,0,1,10
41.08,410800.0,5,False,False,1,0.0,1,0.0,0.0,1,1,False,True,1,6,5,2,1,0,0
75.02,750200.0,23,False,False,1,0.0,1,0.0,0.0,1,2,False,True,1,1,4,2,1,8,24
57.19,571900.0,11,True,False,2,15.0,1,0.13486120565766574,0.13486120565766582,1,2,False,False,1,4,2,2,1,7,23
164.23,2282797.0,4,True,True,1,0.0,1,0.0,0.0,1,1,False,True,3,1,3,0,0,8,24
55.05,550500.0,0,True,False,1,0.0,1,0.0,0.0,1,2,False,True,1,4,2,2,0,3,15
22.47,224700.0,5,False,False,2,18.0,1,0.42027863777089786,0.42027863777089786,1,2,False,True,1,1,6,2,2,6,20
169.63,1696300.0,13,False,True,1,0.0,1,0.0,0.0,1,2,False,False,1,1,5,0,0,3,15
211.32,2113200.0,9,False,True,2,13.0,1,0.10943693398083738,0.10943693398083738,1,2,True,False,1,2,5,0,0,7,23
775.68,7368959.999999999,21,True,False,1,0.0,1,0.0,0.0,1,1,False,False,0,1,3,1,1,9,17
253.37,3521843.0,11,True,True,1,0.0,1,0.0,0.0,1,1,False,False,3,4,3,1,2,1,10
29.93,299300.0,14,False,True,1,0.0,1,0.0,0.0,1,1,False,False,1,6,5,2,2,6,20
7.29,49572.0,6,True,False,1,0.0,1,0.0,0.0,1,1,False,False,4,3,3,2,2,0,0
97.34,661912.0,5,False,True,1,0.0,1,0.0,0.0,1,1,False,True,4,1,0,0,1,3,29
20.07,248868.0,10,False,True,1,0.0,1,0.0,0.0,1,1,False,False,2,6,5,2,1,3,15
14.04,140400.0,14,False,False,1,0.0,1,0.0,0.0,1,1,False,False,1,2,1,2,0,1,8
241.67,2416700.0,7,False,True,1,0.0,1,0.0,0.0,1,2,True,False,1,1,4,0,0,5,13
111.61,1383964.0,16,False,True,2,4.0,1,0.3681499094202898,0.2717251511841089,1,2,False,False,2,1,1,0,0,9,19
59.79,597900.0,9,True,False,1,0.0,1,0.0,0.0,1,1,True,False,1,1,2,2,1,9,27
25.25,252500.0,13,False,False,1,0.0,1,0.0,0.0,1,1,False,False,1,0,0,2,1,5,13
73.57,735699.9999999999,19,False,True,1,0.0,1,0.0,0.0,1,1,True,False,1,1,1,2,0,7,23
5.37,53700.0,19,False,False,1,0.0,1,0.0,0.0,1,3,True,False,1,5,5,2,0,7,23
48.14,596936.0,6,True,False,2,3.0,1,0.7992898523640442,0.8349307446867373,1,3,False,False,2,2,2,2,0,7,23
60.7,607000.0,12,False,False,3,5.0,1,0.5944313107433675,0.4479547341202065,1,3,False,False,1,2,4,2,1,9,28
202.5,2025000.0,23,True,True,1,0.0,1,0.0,0.0,1,2,False,True,1,2,3,0,1,0,0
197.57,1975663.3467927023,7,False,True,2,1.0,1,0.012322843502387099,0.012332118184063318,1,2,True,False,1,4,5,0,1,1,11
10.02,124248.0,8,True,True,1,0.0,1,0.0,0.0,1,1,True,False,2,0,3,2,0,9,28
40.71,504804.0,14,False,False,1,0.0,1,0.0,0.0,1,1,False,False,2,1,1,2,1,8,24
693.8,9643820.0,8,True,False,1,0.0,1,0.0,0.0,1,2,True,False,3,2,2,1,0,8,24
415.79,5779481.0,16,False,False,2,17.0,1,0.25055200569579744,0.25055200569579755,1,2,False,False,3,2,5,1,1,5,13
63.63,636300.0,1,False,False,1,0.0,1,0.0,0.0,1,1,False,True,1,2,0,2,1,5,13
79.46,794599.9999999999,7,True,True,1,0.0,1,0.0,0.0,1,1,True,False,1,2,2,2,1,5,13
79.77,542436.0,8,True,False,1,0.0,1,0.0,0.0,1,1,True,False,4,2,2,2,0,0,0
8.23,102052.0,2,False,False,1,0.0,1,0.0,0.0,1,1,False,True,2,1,5,2,0,6,20
38.92,389200.0,15,False,False,1,0.0,1,0.0,0.0,1,1,False,False,1,0,1,2,0,5,13
10.68,72624.0,23,False,False,1,0.0,1,0.0,0.0,1,2,False,True,4,3,5,2,1,1,9
36.47,506933.0,9,True,False,2,3.0,1,0.5469777306468717,0.7493809927237528,1,2,True,False,3,2,2,2,0,0,0
895.03,8502777.641394954,22,False,True,1,0.0,1,0.0,0.0,1,2,False,True,0,1,6,2,1,9,19
24.27,242700.0,10,False,True,2,20.0,1,0.9471989557271837,0.9444970280751211,1,2,False,False,1,0,6,2,2,4,4
38.88,388800.0,4,False,True,1,0.0,1,0.0,0.0,1,1,False,True,1,0,6,2,2,6,20
189.03,2343972.0,12,False,True,1,0.0,1,0.0,0.0,1,1,False,False,2,4,6,0,1,4,4
76.5,765000.0,6,False,False,1,0.0,1,0.0,0.0,1,1,False,False,1,4,4,2,1,6,20
149.76,1857024.0,1,False,False,1,0.0,1,0.0,0.0,1,1,False,True,2,2,6,0,1,6,20
65.24,652400.0,16,False,True,1,0.0,1,0.0,0.0,1,3,False,False,1,2,6,2,2,2,5
30.25,302500.0,14,False,True,2,5.0,1,0.3664258037490836,0.3664258037490837,1,3,False,False,1,6,5,2,2,4,25
55.04,550400.0,9,True,True,3,18.0,1,0.09692420115591568,0.09692420115591573,1,3,True,False,1,2,3,2,1,3,21
46.73,467299.99999999994,20,False,False,1,0.0,1,0.0,0.0,1,1,False,False,1,1,5,2,0,7,23
51.54,350472.0,2,False,True,1,0.0,1,0.0,0.0,1,3,False,True,4,1,0,2,1,8,24
8.55,106020.00000000001,19,False,True,2,18.0,1,0.7154268597104343,0.5355011697904891,1,3,True,False,2,2,5,2,1,8,24
118.15,803443.0541659195,4,True,True,3,4.0,1,0.9886108617594256,0.9130582600492875,1,3,False,True,4,4,3,2,0,3,15
45.83,435385.0,11,True,True,1,0.0,1,0.0,0.0,1,1,False,False,0,2,3,2,0,1,12
21.86,271064.0,22,True,False,1,0.0,1,0.0,0.0,1,1,False,True,2,1,2,2,1,1,11
26.94,334056.0,23,False,False,1,0.0,1,0.0,0.0,1,2,False,True,2,0,6,2,1,2,2
67.47,674700.0,12,False,False,2,13.0,1,0.42929774388306324,0.3376872107823894,1,2,False,False,1,1,6,2,2,4,18
70.41,478788.0,21,False,True,1,0.0,1,0.0,0.0,1,1,False,False,4,6,6,2,1,6,20
134.86,1348600.0000000002,15,False,True,1,0.0,1,0.0,0.0,1,1,False,False,1,1,0,0,1,9,3
256.96,1747327.9999999998,1,False,False,1,0.0,1,0.0,0.0,1,1,False,True,4,2,1,0,1,5,13
33.72,337200.0,16,True,True,1,0.0,1,0.0,0.0,1,1,False,False,1,6,2,2,0,7,23
191.66,1916600.0,11,False,False,1,0.0,1,0.0,0.0,1,3,False,False,1,4,1,0,0,9,3
136.24,1362400.0,9,True,False,2,5.0,1,0.16901494358035976,0.16901494358035987,1,3,True,False,1,1,3,0,1,2,6
140.65,956420.0,11,True,False,3,0.0,2,0.09945576779425887,0.3225559684753815,1,3,False,False,4,1,3,0,1,3,21
50.74,629176.0,2,False,True,1,0.0,1,0.0,0.0,1,2,False,True,2,4,4,2,2,7,23
5.36,66464.0,2,False,True,2,11.0,1,0.8089126559714795,0.8089126559714795,1,2,False,True,2,6,5,2,2,6,20
246.79,1678172.0,23,False,False,1,0.0,1,0.0,0.0,1,1,False,True,4,1,6,0,1,9,17
13.02,161448.0,17,True,True,1,0.0,1,0.0,0.0,1,1,True,False,2,2,3,2,0,0,0
143.23,1432269.2160629227,8,True,False,1,0.0,1,0.0,0.0,1,1,True,False,1,1,2,2,2,4,4
41.46,514104.0,2,False,False,1,0.0,1,0.0,0.0,1,1,False,True,2,4,0,2,1,6,20
222.48,2224800.0,2,True,False,1,0.0,1,0.0,0.0,1,1,False,True,1,2,2,0,2,2,5
37.18,461032.0,15,True,True,1,0.0,1,0.0,0.0,1,3,False,False,2,1,2,2,0,7,23
36.6,366000.0,6,True,True,2,13.0,1,0.0078612089997289,0.1149072829104557,1,3,False,False,1,6,2,2,2,7,23
16.8,114240.0,21,True,True,3,1.0,1,0.44358578052550224,0.6358969564589194,1,3,False,False,4,6,3,2,2,7,23
50.59,627316.0,1,False,False,1,0.0,1,0.0,0.0,1,1,False,True,2,4,1,2,2,9,17
69.38,693844.0559855938,7,True,False,1,0.0,1,0.0,0.0,1,2,True,False,1,1,2,2,2,7,23
64.21,436627.99999999994,18,False,False,2,13.0,1,0.03870050153454591,0.22752977804598798,1,2,True,False,4,6,0,2,1,5,13
43.95,544980.0,2,False,False,1,0.0,1,0.0,0.0,1,1,False,True,2,1,5,2,1,9,17
48.79,331772.0,10,True,False,1,0.0,1,0.0,0.0,1,2,False,False,4,0,2,2,0,9,3
72.73,494564.0,13,True,False,2,15.0,1,0.19700460829493083,0.19700460829493088,1,2,False,False,4,1,3,2,1,0,0
34.71,347100.0,19,True,False,1,0.0,1,0.0,0.0,1,1,True,False,1,0,3,2,1,4,14
156.61,1566100.0000000002,19,False,True,1,0.0,1,0.0,0.0,1,2,True,False,1,2,6,0,0,0,0
121.75,1692325.0,12,True,True,2,23.0,1,0.12523351056186238,0.03873804061778313,1,2,False,False,3,2,2,0,0,2,2
14.59,99212.0,11,False,False,1,0.0,1,0.0,0.0,1,1,False,False,4,6,5,2,1,9,27
33.75,337500.0,4,False,True,1,0.0,1,0.0,0.0,1,1,False,True,1,1,4,2,2,1,9
153.58,1535800.0000000002,7,True,False,1,0.0,1,0.0,0.0,1,2,True,False,1,1,2,0,1,6,20
130.83,1622292.0000000002,21,False,False,2,11.0,1,0.07999015505783903,0.027387422532339143,1,2,False,False,2,2,6,0,2,3,21
206.84,2564816.0,13,False,True,1,0.0,1,0.0,0.0,1,1,False,False,2,2,5,0,1,3,21
38.7,387000.0,12,True,True,1,0.0,1,0.0,0.0,1,3,False,False,1,0,3,2,2,7,23
8.04,80399.99999999999,17,False,True,2,4.0,1,0.6559691912708602,0.6559691912708601,1,3,True,False,1,6,4,2,1,6,20
44.57,552668.0,6,False,True,3,11.0,1,0.4643522067681524,0.6253857585964856,1,3,False,False,2,4,5,2,0,2,6
760.45,7604500.0,1,False,False,1,0.0,1,0.0,0.0,1,1,False,True,1,2,1,1,0,2,6
64.44,644400.0,12,False,True,1,0.0,1,0.0,0.0,1,1,False,False,1,1,4,2,2,9,17
273.39,2733900.0,9,False,True,1,0.0,1,0.0,0.0,1,1,True,False,1,1,6,0,0,1,10
24.63,305412.0,9,True,True,1,0.0,1,0.0,0.0,1,2,True,False,2,0,3,2,1,9,3
34.58,345800.0,11,False,True,2,16.0,1,0.16804593818611727,0.06201974165095238,1,2,False,False,1,6,5,2,1,9,3
214.72,2147200.0,22,False,True,1,0.0,1,0.0,0.0,1,1,False,True,1,1,6,0,2,8,24
131.72,895714.5085675282,1,False,False,1,0.0,1,0.0,0.0,1,1,False,True,4,0,5,0,0,2,7
46.01,570524.0,14,False,False,1,0.0,1,0.0,0.0,1,1,False,False,2,2,5,2,2,7,23
150.17,1862118.0764957254,3,False,True,1,0.0,1,0.0,0.0,1,1,False,True,2,0,5,0,2,4,25
17.95,122060.0,16,True,False,1,0.0,1,0.0,0.0,1,1,False,False,4,2,3,2,2,5,13
42.35,402325.0,18,False,False,1,0.0,1,0.0,0.0,1,3,True,False,0,6,5,2,1,2,7
18.14,224936.0,19,False,False,2,10.0,1,0.40023144321375437,0.2827993450892053,1,3,True,False,2,6,0,2,0,9,28
41.24,511376.0,12,True,False,3,14.0,1,0.21616042465349447,0.3473372110690237,1,3,False,False,2,1,2,2,1,9,27
36.22,449128.0,20,False,True,1,0.0,1,0.0,0.0,1,2,False,False,2,2,4,2,2,7,23
43.53,539772.0,19,False,True,2,4.0,1,0.09166144200626962,0.09166144200626959,1,2,True,False,2,2,5,2,2,0,0
54.03,669957.5148894702,20,False,False,1,0.0,1,0.0,0.0,1,1,False,False,2,0,6,2,2,9,19
62.24,622400.0,3,False,False,1,0.0,1,0.0,0.0,1,2,False,True,1,1,6,2,1,0,0
8.79,87899.99999999999,4,False,False,2,26.0,1,0.7524989441081233,0.7524989441081233,1,2,False,True,1,0,1,2,1,7,23
68.72,652840.0,8,False,False,1,0.0,1,0.0,0.0,1,1,True,False,0,1,1,2,2,3,29
71.79,488172.00000000006,2,False,False,1,0.0,1,0.0,0.0,1,2,False,True,4,2,1,2,1,6,20
28.33,351292.0,13,False,False,2,11.0,1,0.43407910507391134,0.16305642648165972,1,2,False,False,2,1,0,2,1,9,27
52.43,356524.0,1,False,True,1,0.0,1,0.0,0.0,1,1,False,True,4,1,4,0,1,3,29
109.24,1354576.0,8,False,False,1,0.0,1,0.0,0.0,1,2,True,False,2,2,5,0,2,7,23
177.77,2204348.0,23,False,False,2,2.0,1,0.2387721682171354,0.2387721682171353,1,2,False,True,2,2,4,0,1,8,24
27.73,343852.0,20,True,True,1,0.0,1,0.0,0.0,1,1,False,False,2,1,3,2,1,9,28
23.29,288796.0,15,True,True,1,0.0,1,0.0,0.0,1,1,False,False,2,2,2,2,0,5,13
44.7,447000.0,15,False,False,1,0.0,1,0.0,0.0,1,2,False,False,1,2,6,2,1,3,21
51.96,644304.0,13,True,False,2,10.0,1,0.07510862818125394,0.18079655164830333,1,2,False,False,2,2,3,2,0,5,13
149.56,1854546.5753661594,4,False,False,1,0.0,1,0.0,0.0,1,1,False,True,2,4,6,2,2,5,13
132.96,904118.6996965493,0,False,True,1,0.0,1,0.0,0.0,1,2,False,True,4,0,1,2,0,3,21
20.76,207600.00000000003,13,False,True,2,0.0,2,0.7298985167837626,0.6265242276545934,1,2,False,False,1,1,1,2,0,2,2
167.08,1857962.9285948828,18,False,True,1,0.0,1,0.0,0.0,1,1,True,False,3,0,1,2,1,9,27
112.48,1563428.3014305977,7,False,True,1,0.0,1,0.0,0.0,1,1,True,False,3,1,4,0,0,7,23
14.92,149200.0,12,False,False,1,0.0,1,0.0,0.0,1,1,False,False,1,6,5,2,1,5,13
244.32,2443200.0,19,False,True,1,0.0,1,0.0,0.0,1,1,True,False,1,2,1,0,0,4,16
5.85,72540.0,22,False,False,1,0.0,1,0.0,0.0,1,1,False,True,2,0,1,2,0,2,5
42.97,532828.0,21,False,False,1,0.0,1,0.0,0.0,1,1,False,False,2,2,6,0,1,5,13
940.78,9407800.0,16,False,True,1,0.0,1,0.0,0.0,1,1,False,False,1,4,4,1,1,2,2
456.33,5658492.0,15,True,True,1,0.0,1,0.0,0.0,1,2,False,False,2,2,3,1,1,0,0
557.71,5577100.0,2,False,True,2,11.0,1,0.09997633229458415,0.007244122072072393,1,2,False,True,1,2,0,1,1,4,25
21.5,215000.0,16,False,True,1,0.0,1,0.0,0.0,1,1,False,False,1,2,4,2,1,2,1
134.59,1278566.6584279872,4,True,False,1,0.0,1,0.0,0.0,1,1,False,True,0,4,2,2,0,2,6
39.61,396100.0,4,False,True,1,0.0,1,0.0,0.0,1,1,False,True,1,0,4,2,0,2,2
45.61,433295.0,18,False,True,1,0.0,1,0.0,0.0,1,1,True,False,0,6,4,2,0,2,7
699.73,8676652.0,10,True,False,1,0.0,1,0.0,0.0,1,2,False,False,2,2,3,1,0,5,13
145.71,2025369.0,15,False,False,2,9.0,1,0.6553037471612414,0.6214978460610384,1,2,False,False,3,2,5,1,1,1,11
61.23,612300.0,11,False,True,1,0.0,1,0.0,0.0,1,1,False,False,1,4,1,2,0,7,23
381.61,3816100.0,4,False,False,1,0.0,1,0.0,0.0,1,2,False,True,1,4,5,1,1,0,0
658.69,9155791.0,10,True,False,2,12.0,1,0.26634624627511283,0.41163551250931724,1,2,False,False,3,2,3,1,1,2,5
35.57,355700.0,20,True,True,1,0.0,1,0.0,0.0,1,1,False,False,1,6,3,2,1,8,24
